"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"14","2000","6","Madhya Pradesh","Damoh","0.0","0.1","0.0"
"14","2001","6","Madhya Pradesh","Damoh","0.1","0.1","1000.0"
"14","2002","6","Madhya Pradesh","Damoh","0.0","0.1","0.0"
"14","2003","6","Madhya Pradesh","Damoh","0.0","0.1","0.0"
"14","2004","6","Madhya Pradesh","Damoh","0.11","0.11","1000.0"
"14","2005","6","Madhya Pradesh","Damoh","0.11","0.15","1364.0"
"14","2006","6","Madhya Pradesh","Damoh","0.12","0.16","1333.0"
"14","2007","6","Madhya Pradesh","Damoh","0.1","0.1","1000.0"
"14","2008","6","Madhya Pradesh","Damoh","0.0","0.1","0.0"
"14","2009","6","Madhya Pradesh","Damoh","0.1","0.2","2000.0"
"14","2010","6","Madhya Pradesh","Damoh","0.1","0.2","2000.0"
"14","2011","6","Madhya Pradesh","Damoh","0.1","0.2","2000.0"
"14","2012","6","Madhya Pradesh","Damoh","0.06","0.19","3167.0"
"14","2013","6","Madhya Pradesh","Damoh","0.04","0.16","4000.0"
"14","2014","6","Madhya Pradesh","Damoh","1.0","4.0","4000.0"
"14","2015","6","Madhya Pradesh","Damoh","1.0","3.0","3000.0"
"14","2016","6","Madhya Pradesh","Damoh","4.0","1.8","450.0"
"14","2017","6","Madhya Pradesh","Damoh","0.6","0.15","250.0"
"15","1990","6","Madhya Pradesh","Tikamgarh","0.36","2.0","5556.0"
"15","1991","6","Madhya Pradesh","Tikamgarh","0.43","2.3","5349.0"
"15","1992","6","Madhya Pradesh","Tikamgarh","0.54","3.3","6111.0"
"15","1993","6","Madhya Pradesh","Tikamgarh","0.49","2.9","5918.0"
"15","1994","6","Madhya Pradesh","Tikamgarh","0.4","2.6","6500.0"
"15","1995","6","Madhya Pradesh","Tikamgarh","0.5","3.2","6400.0"
"15","1996","6","Madhya Pradesh","Tikamgarh","0.6","4.0","6667.0"
"15","1997","6","Madhya Pradesh","Tikamgarh","0.34","2.2","6471.0"
"15","1998","6","Madhya Pradesh","Tikamgarh","0.6","4.1","6833.0"
"15","1999","6","Madhya Pradesh","Tikamgarh","0.4","2.3","5750.0"
"15","2000","6","Madhya Pradesh","Tikamgarh","0.3","1.7","5667.0"
"15","2001","6","Madhya Pradesh","Tikamgarh","0.4","2.5","6250.0"
"15","2002","6","Madhya Pradesh","Tikamgarh","0.3","1.4","4667.0"
"15","2003","6","Madhya Pradesh","Tikamgarh","0.4","1.9","4750.0"
"15","2004","6","Madhya Pradesh","Tikamgarh","0.53","1.67","3151.0"
"15","2005","6","Madhya Pradesh","Tikamgarh","0.46","0.57","1239.0"
"15","2006","6","Madhya Pradesh","Tikamgarh","0.39","0.98","2513.0"
"15","2007","6","Madhya Pradesh","Tikamgarh","0.1","0.5","5000.0"
"15","2008","6","Madhya Pradesh","Tikamgarh","0.1","0.6","6000.0"
"15","2009","6","Madhya Pradesh","Tikamgarh","0.1","0.7","7000.0"
"15","2010","6","Madhya Pradesh","Tikamgarh","0.2","0.7","3500.0"
"15","2011","6","Madhya Pradesh","Tikamgarh","0.3","1.0","3333.0"
"15","2012","6","Madhya Pradesh","Tikamgarh","0.17","0.64","3765.0"
"15","2013","6","Madhya Pradesh","Tikamgarh","0.19","0.7","3684.0"
"15","2014","6","Madhya Pradesh","Tikamgarh","1.0","3.0","3000.0"
"15","2015","6","Madhya Pradesh","Tikamgarh","1.0","4.0","4000.0"
"15","2016","6","Madhya Pradesh","Tikamgarh","5.0","3.4","680.0"
"15","2017","6","Madhya Pradesh","Tikamgarh","0.0","0.0","0.0"
"16","1990","6","Madhya Pradesh","Chhatarpur","0.08","0.2","2500.0"
"16","1991","6","Madhya Pradesh","Chhatarpur","0.1","0.2","2000.0"
"16","1992","6","Madhya Pradesh","Chhatarpur","0.1","0.2","2000.0"
"16","1993","6","Madhya Pradesh","Chhatarpur","0.09","0.2","2222.0"
"16","1994","6","Madhya Pradesh","Chhatarpur","0.2","0.3","1500.0"
"16","1995","6","Madhya Pradesh","Chhatarpur","0.2","0.4","2000.0"
"16","1996","6","Madhya Pradesh","Chhatarpur","0.3","0.6","2000.0"
"16","1997","6","Madhya Pradesh","Chhatarpur","0.14","0.3","2143.0"
"16","1998","6","Madhya Pradesh","Chhatarpur","0.2","0.5","2500.0"
"16","1999","6","Madhya Pradesh","Chhatarpur","0.2","0.3","1500.0"
"16","2000","6","Madhya Pradesh","Chhatarpur","0.2","0.3","1500.0"
"16","2001","6","Madhya Pradesh","Chhatarpur","0.2","0.4","2000.0"
"16","2002","6","Madhya Pradesh","Chhatarpur","0.2","0.4","2000.0"
"16","2003","6","Madhya Pradesh","Chhatarpur","0.1","0.3","3000.0"
"16","2004","6","Madhya Pradesh","Chhatarpur","0.12","0.25","2083.0"
"16","2005","6","Madhya Pradesh","Chhatarpur","0.12","0.26","2167.0"
"16","2006","6","Madhya Pradesh","Chhatarpur","0.34","0.35","1029.0"
"16","2007","6","Madhya Pradesh","Chhatarpur","0.2","0.3","1500.0"
"16","2008","6","Madhya Pradesh","Chhatarpur","0.2","0.4","2000.0"
"16","2009","6","Madhya Pradesh","Chhatarpur","0.1","0.2","2000.0"
"16","2010","6","Madhya Pradesh","Chhatarpur","0.1","0.2","2000.0"
"16","2011","6","Madhya Pradesh","Chhatarpur","0.1","0.2","2000.0"
"16","2012","6","Madhya Pradesh","Chhatarpur","0.07","0.15","2143.0"
"16","2013","6","Madhya Pradesh","Chhatarpur","0.27","0.97","3593.0"
"16","2014","6","Madhya Pradesh","Chhatarpur","1.0","2.0","2000.0"
"16","2015","6","Madhya Pradesh","Chhatarpur","0.0","0.0","0.0"
"16","2016","6","Madhya Pradesh","Chhatarpur","0.23","0.7","3043.0"
"16","2017","6","Madhya Pradesh","Chhatarpur","0.12","0.03","217.0"
"17","1990","6","Madhya Pradesh","Panna","0.09","0.2","2222.0"
"17","1991","6","Madhya Pradesh","Panna","0.07","0.1","1429.0"
"17","1992","6","Madhya Pradesh","Panna","0.1","0.2","2000.0"
"17","1993","6","Madhya Pradesh","Panna","0.07","0.1","1429.0"
"17","1994","6","Madhya Pradesh","Panna","0.1","0.3","3000.0"
"17","1995","6","Madhya Pradesh","Panna","0.1","0.3","3000.0"
"17","1996","6","Madhya Pradesh","Panna","0.2","0.3","1500.0"
"17","1997","6","Madhya Pradesh","Panna","0.14","0.2","1429.0"
"17","1998","6","Madhya Pradesh","Panna","0.2","0.4","2000.0"
"17","1999","6","Madhya Pradesh","Panna","0.1","0.1","1000.0"
"17","2000","6","Madhya Pradesh","Panna","0.1","0.2","2000.0"
"17","2001","6","Madhya Pradesh","Panna","0.1","0.2","2000.0"
"17","2002","6","Madhya Pradesh","Panna","0.2","0.3","1500.0"
"17","2003","6","Madhya Pradesh","Panna","0.1","0.1","1000.0"
"17","2004","6","Madhya Pradesh","Panna","0.22","0.19","864.0"
"17","2005","6","Madhya Pradesh","Panna","0.21","0.16","762.0"
"17","2006","6","Madhya Pradesh","Panna","0.22","0.16","727.0"
"17","2007","6","Madhya Pradesh","Panna","0.1","0.2","2000.0"
"17","2008","6","Madhya Pradesh","Panna","0.1","0.2","2000.0"
"17","2009","6","Madhya Pradesh","Panna","0.1","0.3","3000.0"
"17","2010","6","Madhya Pradesh","Panna","0.2","0.4","2000.0"
"17","2011","6","Madhya Pradesh","Panna","0.1","0.2","2000.0"
"17","2012","6","Madhya Pradesh","Panna","0.15","0.38","2533.0"
"17","2013","6","Madhya Pradesh","Panna","0.2","0.63","3150.0"
"17","2014","6","Madhya Pradesh","Panna","2.0","4.0","2000.0"
"17","2015","6","Madhya Pradesh","Panna","0.0","0.0","0.0"
"17","2016","6","Madhya Pradesh","Panna","0.0","0.0","0.0"
"17","2017","6","Madhya Pradesh","Panna","0.0","0.0","0.0"
"18","1990","6","Madhya Pradesh","Rewa","0.04","0.1","2500.0"
"18","1991","6","Madhya Pradesh","Rewa","0.04","0.1","2500.0"
"18","1992","6","Madhya Pradesh","Rewa","0.04","0.1","2500.0"
"18","1993","6","Madhya Pradesh","Rewa","0.04","0.1","2500.0"
"18","1994","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","1995","6","Madhya Pradesh","Rewa","0.1","0.2","2000.0"
"18","1996","6","Madhya Pradesh","Rewa","0.1","0.3","3000.0"
"18","1997","6","Madhya Pradesh","Rewa","0.05","0.2","4000.0"
"18","1998","6","Madhya Pradesh","Rewa","0.1","0.2","2000.0"
"18","1999","6","Madhya Pradesh","Rewa","0.1","0.2","2000.0"
"18","2000","6","Madhya Pradesh","Rewa","0.1","0.1","1000.0"
"18","2001","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2002","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2003","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2004","6","Madhya Pradesh","Rewa","0.06","0.12","2000.0"
"18","2005","6","Madhya Pradesh","Rewa","0.06","0.1","1667.0"
"18","2006","6","Madhya Pradesh","Rewa","0.06","0.1","1667.0"
"18","2007","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2008","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2009","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2010","6","Madhya Pradesh","Rewa","0.0","0.1","0.0"
"18","2011","6","Madhya Pradesh","Rewa","0.0","0.0","0.0"
"18","2012","6","Madhya Pradesh","Rewa","0.03","0.07","2333.0"
"18","2013","6","Madhya Pradesh","Rewa","0.02","0.08","4000.0"
"18","2014","6","Madhya Pradesh","Rewa","0.0","0.0","0.0"
"18","2015","6","Madhya Pradesh","Rewa","0.0","0.0","0.0"
"18","2016","6","Madhya Pradesh","Rewa","0.0","0.0","0.0"
"18","2017","6","Madhya Pradesh","Rewa","0.0","0.0","0.0"
"19","1990","6","Madhya Pradesh","Sidhi","0.03","0.1","3333.0"
"19","1991","6","Madhya Pradesh","Sidhi","0.03","0.1","3333.0"
"19","1992","6","Madhya Pradesh","Sidhi","0.04","0.1","2500.0"
"19","1993","6","Madhya Pradesh","Sidhi","0.04","0.1","2500.0"
"19","1994","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","1995","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","1996","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","1997","6","Madhya Pradesh","Sidhi","0.05","0.1","2000.0"
"19","1998","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","1999","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","2000","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","2001","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","2002","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","2003","6","Madhya Pradesh","Sidhi","0.0","0.1","0.0"
"19","2004","6","Madhya Pradesh","Sidhi","0.04","0.05","1250.0"
"19","2005","6","Madhya Pradesh","Sidhi","0.03","0.05","1667.0"
"19","2006","6","Madhya Pradesh","Sidhi","0.03","0.05","1667.0"
"19","2007","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2008","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2009","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2010","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2011","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2012","6","Madhya Pradesh","Sidhi","0.01","0.02","2000.0"
"19","2013","6","Madhya Pradesh","Sidhi","0.01","0.05","5000.0"
"19","2014","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2015","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2016","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"19","2017","6","Madhya Pradesh","Sidhi","0.0","0.0","0.0"
"20","1990","6","Madhya Pradesh","Satna","0.06","0.2","3333.0"
"20","1991","6","Madhya Pradesh","Satna","0.06","0.2","3333.0"
"20","1992","6","Madhya Pradesh","Satna","0.12","0.3","2500.0"
"20","1993","6","Madhya Pradesh","Satna","0.04","0.1","2500.0"
"20","1994","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","1995","6","Madhya Pradesh","Satna","0.1","0.2","2000.0"
"20","1996","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","1997","6","Madhya Pradesh","Satna","0.11","0.3","2727.0"
"20","1998","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","1999","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","2000","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","2001","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","2002","6","Madhya Pradesh","Satna","0.1","0.2","2000.0"
"20","2003","6","Madhya Pradesh","Satna","0.1","0.2","2000.0"
"20","2004","6","Madhya Pradesh","Satna","0.19","0.34","1789.0"
"20","2005","6","Madhya Pradesh","Satna","0.23","0.17","739.0"
"20","2006","6","Madhya Pradesh","Satna","0.24","0.4","1667.0"
"20","2007","6","Madhya Pradesh","Satna","0.1","0.2","2000.0"
"20","2008","6","Madhya Pradesh","Satna","0.2","0.4","2000.0"
"20","2009","6","Madhya Pradesh","Satna","0.1","0.3","3000.0"
"20","2010","6","Madhya Pradesh","Satna","0.1","0.4","4000.0"
"20","2011","6","Madhya Pradesh","Satna","0.0","0.1","0.0"
"20","2012","6","Madhya Pradesh","Satna","0.12","0.43","3583.0"
"20","2013","6","Madhya Pradesh","Satna","0.1","0.26","2600.0"
"20","2014","6","Madhya Pradesh","Satna","5.0","7.0","1400.0"
"20","2015","6","Madhya Pradesh","Satna","0.0","0.0","0.0"
"20","2016","6","Madhya Pradesh","Satna","0.0","0.0","0.0"
"20","2017","6","Madhya Pradesh","Satna","0.0","0.0","0.0"
"21","1990","6","Madhya Pradesh","Shahdol","0.03","0.1","3333.0"
"21","1991","6","Madhya Pradesh","Shahdol","0.03","0.0","0.0"
"21","1992","6","Madhya Pradesh","Shahdol","0.02","0.1","5000.0"
"21","1993","6","Madhya Pradesh","Shahdol","0.01","0.0","0.0"
"21","1994","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","1995","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","1996","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","1997","6","Madhya Pradesh","Shahdol","0.02","0.0","0.0"
"21","1998","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","1999","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2000","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2001","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2002","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2003","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2004","6","Madhya Pradesh","Shahdol","0.03","0.01","333.0"
"21","2005","6","Madhya Pradesh","Shahdol","0.03","0.05","1667.0"
"21","2006","6","Madhya Pradesh","Shahdol","0.03","0.03","1000.0"
"21","2007","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2008","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2009","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2010","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2011","6","Madhya Pradesh","Shahdol","0.0","0.1","0.0"
"21","2012","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2013","6","Madhya Pradesh","Shahdol","0.02","0.13","6500.0"
"21","2014","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2015","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2016","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"21","2017","6","Madhya Pradesh","Shahdol","0.0","0.0","0.0"
"22","1990","6","Madhya Pradesh","Gwalior","2.85","11.3","3965.0"
"22","1991","6","Madhya Pradesh","Gwalior","3.95","16.9","4278.0"
"22","1992","6","Madhya Pradesh","Gwalior","1.63","6.9","4233.0"
"22","1993","6","Madhya Pradesh","Gwalior","1.83","7.3","3989.0"
"22","1994","6","Madhya Pradesh","Gwalior","2.1","8.0","3810.0"
"22","1995","6","Madhya Pradesh","Gwalior","2.2","8.7","3955.0"
"22","1996","6","Madhya Pradesh","Gwalior","2.7","10.9","4037.0"
"22","1997","6","Madhya Pradesh","Gwalior","1.32","5.4","4091.0"
"22","1998","6","Madhya Pradesh","Gwalior","1.7","6.3","3706.0"
"22","1999","6","Madhya Pradesh","Gwalior","1.0","4.5","4500.0"
"22","2000","6","Madhya Pradesh","Gwalior","0.9","3.2","3556.0"
"22","2001","6","Madhya Pradesh","Gwalior","1.2","5.0","4167.0"
"22","2002","6","Madhya Pradesh","Gwalior","1.1","4.0","3636.0"
"22","2003","6","Madhya Pradesh","Gwalior","1.3","5.8","4462.0"
"22","2004","6","Madhya Pradesh","Gwalior","2.2","4.78","2173.0"
"22","2005","6","Madhya Pradesh","Gwalior","3.19","9.01","2824.0"
"22","2006","6","Madhya Pradesh","Gwalior","4.96","9.48","1911.0"
"22","2007","6","Madhya Pradesh","Gwalior","2.8","7.5","2679.0"
"22","2008","6","Madhya Pradesh","Gwalior","2.2","8.4","3818.0"
"22","2009","6","Madhya Pradesh","Gwalior","1.8","6.5","3611.0"
"22","2010","6","Madhya Pradesh","Gwalior","2.0","7.5","3750.0"
"22","2011","6","Madhya Pradesh","Gwalior","4.0","12.5","3125.0"
"22","2012","6","Madhya Pradesh","Gwalior","1.79","5.73","3201.0"
"22","2013","6","Madhya Pradesh","Gwalior","0.77","2.4","3117.0"
"22","2014","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0"
"22","2015","6","Madhya Pradesh","Gwalior","1.0","5.0","5000.0"
"22","2016","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0"
"22","2017","6","Madhya Pradesh","Gwalior","0.0","0.0","0.0"
"23","1990","6","Madhya Pradesh","Shivpuri","0.59","1.2","2034.0"
"23","1991","6","Madhya Pradesh","Shivpuri","0.78","1.7","2179.0"
"23","1992","6","Madhya Pradesh","Shivpuri","0.78","1.4","1795.0"
"23","1993","6","Madhya Pradesh","Shivpuri","0.69","1.9","2754.0"
"23","1994","6","Madhya Pradesh","Shivpuri","0.8","2.0","2500.0"
"23","1995","6","Madhya Pradesh","Shivpuri","1.1","2.6","2364.0"
"23","1996","6","Madhya Pradesh","Shivpuri","1.6","3.9","2438.0"
"23","1997","6","Madhya Pradesh","Shivpuri","1.21","2.9","2397.0"
"23","1998","6","Madhya Pradesh","Shivpuri","1.3","3.3","2538.0"
"23","1999","6","Madhya Pradesh","Shivpuri","0.8","1.9","2375.0"
"23","2000","6","Madhya Pradesh","Shivpuri","0.8","1.9","2375.0"
"23","2001","6","Madhya Pradesh","Shivpuri","0.7","1.8","2571.0"
"23","2002","6","Madhya Pradesh","Shivpuri","0.3","0.5","1667.0"
"23","2003","6","Madhya Pradesh","Shivpuri","0.6","1.4","2333.0"
"23","2004","6","Madhya Pradesh","Shivpuri","1.08","1.82","1685.0"
"23","2005","6","Madhya Pradesh","Shivpuri","1.56","1.58","1013.0"
"23","2006","6","Madhya Pradesh","Shivpuri","2.45","3.0","1224.0"
"23","2007","6","Madhya Pradesh","Shivpuri","1.3","2.4","1846.0"
"23","2008","6","Madhya Pradesh","Shivpuri","1.3","2.9","2231.0"
"23","2009","6","Madhya Pradesh","Shivpuri","0.8","1.7","2125.0"
"23","2010","6","Madhya Pradesh","Shivpuri","1.1","2.7","2455.0"
"23","2011","6","Madhya Pradesh","Shivpuri","0.9","1.8","2000.0"
"23","2012","6","Madhya Pradesh","Shivpuri","0.94","1.89","2011.0"
"23","2013","6","Madhya Pradesh","Shivpuri","0.76","1.67","2197.0"
"23","2014","6","Madhya Pradesh","Shivpuri","1.0","2.0","2000.0"
"23","2015","6","Madhya Pradesh","Shivpuri","1.0","3.0","3000.0"
"23","2016","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0"
"23","2017","6","Madhya Pradesh","Shivpuri","0.0","0.0","0.0"
"24","1990","6","Madhya Pradesh","Guna","0.44","0.9","2045.0"
"24","1991","6","Madhya Pradesh","Guna","0.41","0.9","2195.0"
"24","1992","6","Madhya Pradesh","Guna","0.42","0.7","1667.0"
"24","1993","6","Madhya Pradesh","Guna","0.45","1.0","2222.0"
"24","1994","6","Madhya Pradesh","Guna","0.5","1.0","2000.0"
"24","1995","6","Madhya Pradesh","Guna","0.4","0.9","2250.0"
"24","1996","6","Madhya Pradesh","Guna","0.8","1.9","2375.0"
"24","1997","6","Madhya Pradesh","Guna","0.74","1.7","2297.0"
"24","1998","6","Madhya Pradesh","Guna","0.8","1.8","2250.0"
"24","1999","6","Madhya Pradesh","Guna","0.7","1.6","2286.0"
"24","2000","6","Madhya Pradesh","Guna","0.6","1.4","2333.0"
"24","2001","6","Madhya Pradesh","Guna","1.0","2.4","2400.0"
"24","2002","6","Madhya Pradesh","Guna","0.9","1.2","1333.0"
"24","2003","6","Madhya Pradesh","Guna","0.4","0.9","2250.0"
"24","2004","6","Madhya Pradesh","Guna","0.5","0.76","1520.0"
"24","2005","6","Madhya Pradesh","Guna","0.71","0.53","746.0"
"24","2006","6","Madhya Pradesh","Guna","1.07","1.55","1449.0"
"24","2007","6","Madhya Pradesh","Guna","1.1","1.9","1727.0"
"24","2008","6","Madhya Pradesh","Guna","0.8","1.8","2250.0"
"24","2009","6","Madhya Pradesh","Guna","0.7","1.5","2143.0"
"24","2010","6","Madhya Pradesh","Guna","0.5","1.0","2000.0"
"24","2011","6","Madhya Pradesh","Guna","0.8","1.4","1750.0"
"24","2012","6","Madhya Pradesh","Guna","0.59","1.14","1932.0"
"24","2013","6","Madhya Pradesh","Guna","0.87","2.23","2563.0"
"24","2014","6","Madhya Pradesh","Guna","1.0","2.0","2000.0"
"24","2015","6","Madhya Pradesh","Guna","1.0","4.0","4000.0"
"24","2016","6","Madhya Pradesh","Guna","0.0","0.0","0.0"
"24","2017","6","Madhya Pradesh","Guna","0.0","0.0","0.0"
"25","1990","6","Madhya Pradesh","Datia","1.16","3.1","2672.0"
"25","1991","6","Madhya Pradesh","Datia","1.35","3.6","2667.0"
"25","1992","6","Madhya Pradesh","Datia","1.37","3.6","2628.0"
"25","1993","6","Madhya Pradesh","Datia","0.94","2.4","2553.0"
"25","1994","6","Madhya Pradesh","Datia","1.5","3.8","2533.0"
"25","1995","6","Madhya Pradesh","Datia","1.7","4.4","2588.0"
"25","1996","6","Madhya Pradesh","Datia","1.1","3.1","2818.0"
"25","1997","6","Madhya Pradesh","Datia","1.23","3.5","2846.0"
"25","1998","6","Madhya Pradesh","Datia","2.1","6.0","2857.0"
"25","1999","6","Madhya Pradesh","Datia","1.4","4.8","3429.0"
"25","2000","6","Madhya Pradesh","Datia","2.7","8.4","3111.0"
"25","2001","6","Madhya Pradesh","Datia","3.4","11.5","3382.0"
"25","2002","6","Madhya Pradesh","Datia","2.9","7.6","2621.0"
"25","2003","6","Madhya Pradesh","Datia","3.5","11.4","3257.0"
"25","2004","6","Madhya Pradesh","Datia","3.9","10.01","2567.0"
"25","2005","6","Madhya Pradesh","Datia","4.41","12.64","2866.0"
"25","2006","6","Madhya Pradesh","Datia","5.5","10.06","1829.0"
"25","2007","6","Madhya Pradesh","Datia","4.7","16.5","3511.0"
"25","2008","6","Madhya Pradesh","Datia","2.7","9.9","3667.0"
"25","2009","6","Madhya Pradesh","Datia","2.8","8.6","3071.0"
"25","2010","6","Madhya Pradesh","Datia","3.5","10.0","2857.0"
"25","2011","6","Madhya Pradesh","Datia","3.0","9.6","3200.0"
"25","2012","6","Madhya Pradesh","Datia","3.63","15.74","4336.0"
"25","2013","6","Madhya Pradesh","Datia","5.91","32.03","5420.0"
"25","2014","6","Madhya Pradesh","Datia","1.0","5.0","5000.0"
"25","2015","6","Madhya Pradesh","Datia","5.0","28.0","5600.0"
"25","2016","6","Madhya Pradesh","Datia","0.0","0.0","0.0"
"25","2017","6","Madhya Pradesh","Datia","0.0","0.0","0.0"
"26","1990","6","Madhya Pradesh","Morena","3.24","14.0","4321.0"
"26","1991","6","Madhya Pradesh","Morena","3.75","15.8","4213.0"
"26","1992","6","Madhya Pradesh","Morena","3.3","14.3","4333.0"
"26","1993","6","Madhya Pradesh","Morena","3.0","12.7","4233.0"
"26","1994","6","Madhya Pradesh","Morena","3.3","14.7","4455.0"
"26","1995","6","Madhya Pradesh","Morena","3.6","16.7","4639.0"
"26","1996","6","Madhya Pradesh","Morena","3.5","15.5","4429.0"
"26","1997","6","Madhya Pradesh","Morena","3.04","15.0","4934.0"
"26","1998","6","Madhya Pradesh","Morena","3.6","16.5","4583.0"
