"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"157","2011","10","Rajasthan","Kota","111.79","467.74","4184.0"
"157","2012","10","Rajasthan","Kota","128.0","541.27","4229.0"
"157","2013","10","Rajasthan","Kota","138.01","553.6","4011.0"
"157","2014","10","Rajasthan","Kota","135.75","279.12","2056.0"
"157","2015","10","Rajasthan","Kota","120.08","468.84","3904.0"
"157","2016","10","Rajasthan","Kota","141.6","622.81","4398.0"
"157","2017","10","Rajasthan","Kota","120.49","502.52","4171.0"
"158","1990","10","Rajasthan","Nagaur","25.92","54.6","2106.0"
"158","1991","10","Rajasthan","Nagaur","35.18","70.86","2014.0"
"158","1992","10","Rajasthan","Nagaur","49.31","74.25","1506.0"
"158","1993","10","Rajasthan","Nagaur","41.29","71.18","1724.0"
"158","1994","10","Rajasthan","Nagaur","48.63","107.33","2207.0"
"158","1995","10","Rajasthan","Nagaur","59.11","132.4","2240.0"
"158","1996","10","Rajasthan","Nagaur","57.4","142.36","2480.0"
"158","1997","10","Rajasthan","Nagaur","82.37","100.53","1220.0"
"158","1998","10","Rajasthan","Nagaur","74.73","88.58","1185.0"
"158","1999","10","Rajasthan","Nagaur","88.99","55.04","618.0"
"158","2000","10","Rajasthan","Nagaur","91.91","184.33","2006.0"
"158","2001","10","Rajasthan","Nagaur","69.51","179.31","2580.0"
"158","2002","10","Rajasthan","Nagaur","85.41","189.47","2218.0"
"158","2003","10","Rajasthan","Nagaur","74.77","201.87","2700.0"
"158","2004","10","Rajasthan","Nagaur","69.64","141.4","2030.0"
"158","2005","10","Rajasthan","Nagaur","71.32","163.47","2292.0"
"158","2006","10","Rajasthan","Nagaur","76.38","165.16","2162.0"
"158","2007","10","Rajasthan","Nagaur","79.57","161.3","2027.0"
"158","2008","10","Rajasthan","Nagaur","67.1","173.27","2582.0"
"158","2009","10","Rajasthan","Nagaur","77.17","194.17","2516.0"
"158","2010","10","Rajasthan","Nagaur","77.36","194.99","2521.0"
"158","2011","10","Rajasthan","Nagaur","56.81","142.52","2509.0"
"158","2012","10","Rajasthan","Nagaur","83.77","212.34","2535.0"
"158","2013","10","Rajasthan","Nagaur","75.55","189.56","2509.0"
"158","2014","10","Rajasthan","Nagaur","71.64","161.51","2254.0"
"158","2015","10","Rajasthan","Nagaur","60.28","160.24","2658.0"
"158","2016","10","Rajasthan","Nagaur","64.95","165.2","2544.0"
"158","2017","10","Rajasthan","Nagaur","53.68","142.53","2655.0"
"159","1990","10","Rajasthan","Pali","78.07","123.58","1583.0"
"159","1991","10","Rajasthan","Pali","45.05","78.44","1741.0"
"159","1992","10","Rajasthan","Pali","97.65","179.88","1842.0"
"159","1993","10","Rajasthan","Pali","63.06","57.96","919.0"
"159","1994","10","Rajasthan","Pali","103.34","168.41","1630.0"
"159","1995","10","Rajasthan","Pali","80.82","153.82","1903.0"
"159","1996","10","Rajasthan","Pali","74.59","152.57","2045.0"
"159","1997","10","Rajasthan","Pali","109.58","185.52","1693.0"
"159","1998","10","Rajasthan","Pali","85.11","125.22","1471.0"
"159","1999","10","Rajasthan","Pali","72.5","98.46","1358.0"
"159","2000","10","Rajasthan","Pali","51.53","74.07","1437.0"
"159","2001","10","Rajasthan","Pali","68.18","113.53","1665.0"
"159","2002","10","Rajasthan","Pali","29.43","61.03","2074.0"
"159","2003","10","Rajasthan","Pali","38.8","79.69","2054.0"
"159","2004","10","Rajasthan","Pali","25.55","43.65","1708.0"
"159","2005","10","Rajasthan","Pali","28.65","37.04","1293.0"
"159","2006","10","Rajasthan","Pali","77.55","149.11","1923.0"
"159","2007","10","Rajasthan","Pali","69.45","131.97","1900.0"
"159","2008","10","Rajasthan","Pali","30.19","51.08","1692.0"
"159","2009","10","Rajasthan","Pali","24.35","48.21","1980.0"
"159","2010","10","Rajasthan","Pali","80.12","145.15","1812.0"
"159","2011","10","Rajasthan","Pali","48.46","107.09","2210.0"
"159","2012","10","Rajasthan","Pali","57.1","144.53","2531.0"
"159","2013","10","Rajasthan","Pali","47.45","129.76","2735.0"
"159","2014","10","Rajasthan","Pali","49.83","99.96","2006.0"
"159","2015","10","Rajasthan","Pali","61.19","157.5","2574.0"
"159","2016","10","Rajasthan","Pali","92.53","265.88","2873.0"
"159","2017","10","Rajasthan","Pali","82.07","216.51","2638.0"
"160","1990","10","Rajasthan","Swami Madhopur","92.41","208.68","2258.0"
"160","1991","10","Rajasthan","Swami Madhopur","95.62","240.52","2515.0"
"160","1992","10","Rajasthan","Swami Madhopur","104.05","266.03","2557.0"
"160","1993","10","Rajasthan","Swami Madhopur","99.07","200.33","2022.0"
"160","1994","10","Rajasthan","Swami Madhopur","107.53","320.74","2983.0"
"160","1995","10","Rajasthan","Swami Madhopur","104.22","263.69","2530.0"
"160","1996","10","Rajasthan","Swami Madhopur","113.5","303.32","2672.0"
"160","1997","10","Rajasthan","Swami Madhopur","84.81","213.75","2520.0"
"160","1998","10","Rajasthan","Swami Madhopur","87.81","197.93","2254.0"
"160","1999","10","Rajasthan","Swami Madhopur","75.28","185.1","2459.0"
"160","2000","10","Rajasthan","Swami Madhopur","66.2","111.61","1686.0"
"160","2001","10","Rajasthan","Swami Madhopur","62.1","116.89","1882.0"
"160","2002","10","Rajasthan","Swami Madhopur","54.23","82.84","1528.0"
"160","2003","10","Rajasthan","Swami Madhopur","60.95","130.25","2137.0"
"160","2004","10","Rajasthan","Swami Madhopur","44.02","78.22","1777.0"
"160","2005","10","Rajasthan","Swami Madhopur","44.49","90.11","2025.0"
"160","2006","10","Rajasthan","Swami Madhopur","42.35","118.52","2799.0"
"160","2007","10","Rajasthan","Swami Madhopur","45.69","118.18","2587.0"
"160","2008","10","Rajasthan","Swami Madhopur","53.45","164.4","3076.0"
"160","2009","10","Rajasthan","Swami Madhopur","61.19","213.17","3484.0"
"160","2010","10","Rajasthan","Swami Madhopur","84.19","291.37","3461.0"
"160","2011","10","Rajasthan","Swami Madhopur","70.13","230.4","3285.0"
"160","2012","10","Rajasthan","Swami Madhopur","70.0","229.91","3284.0"
"160","2013","10","Rajasthan","Swami Madhopur","77.2","218.38","2829.0"
"160","2014","10","Rajasthan","Swami Madhopur","82.26","271.26","3298.0"
"160","2015","10","Rajasthan","Swami Madhopur","69.31","230.48","3325.0"
"160","2016","10","Rajasthan","Swami Madhopur","85.34","350.08","4102.0"
"160","2017","10","Rajasthan","Swami Madhopur","64.27","251.73","3916.0"
"161","1990","10","Rajasthan","Sikar","44.71","58.43","1307.0"
"161","1991","10","Rajasthan","Sikar","47.85","126.59","2646.0"
"161","1992","10","Rajasthan","Sikar","54.01","150.71","2790.0"
"161","1993","10","Rajasthan","Sikar","56.21","112.16","1995.0"
"161","1994","10","Rajasthan","Sikar","55.21","91.3","1654.0"
"161","1995","10","Rajasthan","Sikar","60.66","130.7","2155.0"
"161","1996","10","Rajasthan","Sikar","70.27","184.08","2620.0"
"161","1997","10","Rajasthan","Sikar","82.15","187.0","2276.0"
"161","1998","10","Rajasthan","Sikar","86.57","219.71","2538.0"
"161","1999","10","Rajasthan","Sikar","89.38","189.2","2117.0"
"161","2000","10","Rajasthan","Sikar","86.77","171.19","1973.0"
"161","2001","10","Rajasthan","Sikar","82.09","269.38","3282.0"
"161","2002","10","Rajasthan","Sikar","84.63","247.14","2920.0"
"161","2003","10","Rajasthan","Sikar","86.84","229.26","2640.0"
"161","2004","10","Rajasthan","Sikar","86.65","266.72","3078.0"
"161","2005","10","Rajasthan","Sikar","84.61","215.36","2545.0"
"161","2006","10","Rajasthan","Sikar","84.35","267.67","3173.0"
"161","2007","10","Rajasthan","Sikar","85.2","170.92","2006.0"
"161","2008","10","Rajasthan","Sikar","85.66","250.46","2924.0"
"161","2009","10","Rajasthan","Sikar","90.63","301.18","3323.0"
"161","2010","10","Rajasthan","Sikar","100.48","343.78","3421.0"
"161","2011","10","Rajasthan","Sikar","100.08","292.55","2923.0"
"161","2012","10","Rajasthan","Sikar","100.13","327.29","3269.0"
"161","2013","10","Rajasthan","Sikar","101.35","331.36","3269.0"
"161","2014","10","Rajasthan","Sikar","99.56","347.49","3490.0"
"161","2015","10","Rajasthan","Sikar","92.33","323.19","3500.0"
"161","2016","10","Rajasthan","Sikar","92.03","333.63","3625.0"
"161","2017","10","Rajasthan","Sikar","86.09","285.83","3320.0"
"162","1990","10","Rajasthan","Sirohi","26.62","69.41","2607.0"
"162","1991","10","Rajasthan","Sirohi","20.35","51.88","2549.0"
"162","1992","10","Rajasthan","Sirohi","37.52","93.68","2497.0"
"162","1993","10","Rajasthan","Sirohi","31.21","62.49","2002.0"
"162","1994","10","Rajasthan","Sirohi","40.33","62.58","1552.0"
"162","1995","10","Rajasthan","Sirohi","30.95","74.62","2411.0"
"162","1996","10","Rajasthan","Sirohi","24.25","70.85","2922.0"
"162","1997","10","Rajasthan","Sirohi","35.82","68.32","1907.0"
"162","1998","10","Rajasthan","Sirohi","30.08","58.8","1955.0"
"162","1999","10","Rajasthan","Sirohi","18.6","28.78","1547.0"
"162","2000","10","Rajasthan","Sirohi","15.22","25.63","1684.0"
"162","2001","10","Rajasthan","Sirohi","22.53","51.03","2265.0"
"162","2002","10","Rajasthan","Sirohi","10.09","24.43","2421.0"
"162","2003","10","Rajasthan","Sirohi","26.66","70.47","2643.0"
"162","2004","10","Rajasthan","Sirohi","16.3","30.25","1856.0"
"162","2005","10","Rajasthan","Sirohi","27.2","64.34","2365.0"
"162","2006","10","Rajasthan","Sirohi","46.19","109.24","2365.0"
"162","2007","10","Rajasthan","Sirohi","39.35","92.7","2356.0"
"162","2008","10","Rajasthan","Sirohi","24.79","52.78","2129.0"
"162","2009","10","Rajasthan","Sirohi","18.02","44.12","2448.0"
"162","2010","10","Rajasthan","Sirohi","39.05","114.37","2929.0"
"162","2011","10","Rajasthan","Sirohi","37.25","101.13","2715.0"
"162","2012","10","Rajasthan","Sirohi","35.95","99.14","2758.0"
"162","2013","10","Rajasthan","Sirohi","34.04","94.1","2764.0"
"162","2014","10","Rajasthan","Sirohi","26.85","62.38","2323.0"
"162","2015","10","Rajasthan","Sirohi","34.23","91.61","2676.0"
"162","2016","10","Rajasthan","Sirohi","37.51","108.65","2897.0"
"162","2017","10","Rajasthan","Sirohi","22.24","66.37","2985.0"
"163","1990","10","Rajasthan","Tonk","76.79","123.09","1603.0"
"163","1991","10","Rajasthan","Tonk","81.36","138.54","1703.0"
"163","1992","10","Rajasthan","Tonk","99.5","170.49","1713.0"
"163","1993","10","Rajasthan","Tonk","82.34","90.32","1097.0"
"163","1994","10","Rajasthan","Tonk","90.12","202.46","2247.0"
"163","1995","10","Rajasthan","Tonk","96.74","198.97","2057.0"
"163","1996","10","Rajasthan","Tonk","103.86","242.11","2331.0"
"163","1997","10","Rajasthan","Tonk","105.52","177.72","1684.0"
"163","1998","10","Rajasthan","Tonk","111.27","201.72","1813.0"
"163","1999","10","Rajasthan","Tonk","89.88","114.31","1272.0"
"163","2000","10","Rajasthan","Tonk","70.48","108.5","1539.0"
"163","2001","10","Rajasthan","Tonk","60.3","123.64","2050.0"
"163","2002","10","Rajasthan","Tonk","39.83","80.98","2033.0"
"163","2003","10","Rajasthan","Tonk","47.24","124.62","2638.0"
"163","2004","10","Rajasthan","Tonk","60.62","169.24","2792.0"
"163","2005","10","Rajasthan","Tonk","54.65","138.65","2537.0"
"163","2006","10","Rajasthan","Tonk","63.43","163.35","2575.0"
"163","2007","10","Rajasthan","Tonk","69.96","175.02","2502.0"
"163","2008","10","Rajasthan","Tonk","40.64","105.91","2606.0"
"163","2009","10","Rajasthan","Tonk","39.93","106.73","2673.0"
"163","2010","10","Rajasthan","Tonk","88.63","284.5","3210.0"
"163","2011","10","Rajasthan","Tonk","67.43","233.37","3461.0"
"163","2012","10","Rajasthan","Tonk","61.77","211.22","3419.0"
"163","2013","10","Rajasthan","Tonk","58.42","200.01","3424.0"
"163","2014","10","Rajasthan","Tonk","66.38","138.76","2090.0"
"163","2015","10","Rajasthan","Tonk","51.47","160.97","3127.0"
"163","2016","10","Rajasthan","Tonk","69.18","250.84","3626.0"
"163","2017","10","Rajasthan","Tonk","45.84","152.77","3333.0"
"164","1990","10","Rajasthan","Udaipur","98.08","155.79","1588.0"
"164","1991","10","Rajasthan","Udaipur","62.77","133.92","2134.0"
"164","1992","10","Rajasthan","Udaipur","76.02","171.27","2253.0"
"164","1993","10","Rajasthan","Udaipur","64.52","115.04","1783.0"
"164","1994","10","Rajasthan","Udaipur","77.85","159.68","2051.0"
"164","1995","10","Rajasthan","Udaipur","50.26","126.01","2507.0"
"164","1996","10","Rajasthan","Udaipur","71.83","234.07","3259.0"
"164","1997","10","Rajasthan","Udaipur","63.21","154.98","2452.0"
"164","1998","10","Rajasthan","Udaipur","53.55","123.32","2303.0"
"164","1999","10","Rajasthan","Udaipur","32.13","72.82","2266.0"
"164","2000","10","Rajasthan","Udaipur","17.49","38.01","2173.0"
"164","2001","10","Rajasthan","Udaipur","38.96","97.38","2499.0"
"164","2002","10","Rajasthan","Udaipur","16.94","38.74","2287.0"
"164","2003","10","Rajasthan","Udaipur","33.8","82.62","2444.0"
"164","2004","10","Rajasthan","Udaipur","48.55","160.4","3304.0"
"164","2005","10","Rajasthan","Udaipur","67.99","148.57","2185.0"
"164","2006","10","Rajasthan","Udaipur","88.9","217.21","2443.0"
"164","2007","10","Rajasthan","Udaipur","79.37","184.71","2327.0"
"164","2008","10","Rajasthan","Udaipur","41.12","86.65","2107.0"
"164","2009","10","Rajasthan","Udaipur","32.2","75.37","2341.0"
"164","2010","10","Rajasthan","Udaipur","55.12","131.97","2394.0"
"164","2011","10","Rajasthan","Udaipur","71.95","201.48","2800.0"
"164","2012","10","Rajasthan","Udaipur","72.68","178.52","2456.0"
"164","2013","10","Rajasthan","Udaipur","70.72","200.8","2839.0"
"164","2014","10","Rajasthan","Udaipur","76.85","193.32","2516.0"
"164","2015","10","Rajasthan","Udaipur","74.82","210.84","2818.0"
"164","2016","10","Rajasthan","Udaipur","80.41","250.98","3121.0"
"164","2017","10","Rajasthan","Udaipur","80.94","229.86","2840.0"
"165","1990","9","Punjab","Gurdaspur","206.0","663.0","3218.0"
"165","1991","9","Punjab","Gurdaspur","201.0","669.0","3328.0"
"165","1992","9","Punjab","Gurdaspur","211.0","746.0","3536.0"
"165","1993","9","Punjab","Gurdaspur","218.0","820.0","3761.0"
"165","1994","9","Punjab","Gurdaspur","219.0","840.0","3836.0"
"165","1995","9","Punjab","Gurdaspur","210.0","757.0","3605.0"
"165","1996","9","Punjab","Gurdaspur","205.0","804.0","3922.0"
"165","1997","9","Punjab","Gurdaspur","195.0","733.0","3759.0"
"165","1998","9","Punjab","Gurdaspur","214.0","862.0","4028.0"
"165","1999","9","Punjab","Gurdaspur","213.0","929.0","4362.0"
"165","2000","9","Punjab","Gurdaspur","217.0","924.0","4258.0"
"165","2001","9","Punjab","Gurdaspur","217.0","1011.0","4659.0"
"165","2002","9","Punjab","Gurdaspur","206.0","784.0","3806.0"
"165","2003","9","Punjab","Gurdaspur","219.0","952.0","4347.0"
"165","2004","9","Punjab","Gurdaspur","227.0","810.0","3568.0"
"165","2005","9","Punjab","Gurdaspur","227.0","904.0","3982.0"
"165","2006","9","Punjab","Gurdaspur","229.0","910.0","3974.0"
"165","2007","9","Punjab","Gurdaspur","231.0","976.0","4225.0"
"165","2008","9","Punjab","Gurdaspur","231.0","927.0","4013.0"
"165","2009","9","Punjab","Gurdaspur","230.0","940.0","4087.0"
"165","2010","9","Punjab","Gurdaspur","226.0","919.0","4066.0"
"165","2011","9","Punjab","Gurdaspur","188.96","898.0","4752.0"
"165","2012","9","Punjab","Gurdaspur","184.0","825.0","4484.0"
"165","2013","9","Punjab","Gurdaspur","184.0","822.0","4467.0"
"165","2014","9","Punjab","Gurdaspur","187.0","627.0","3353.0"
"165","2015","9","Punjab","Gurdaspur","184.0","856.0","4652.0"
"165","2016","9","Punjab","Gurdaspur","184.0","848.0","4609.0"
"165","2017","9","Punjab","Gurdaspur","185.0","876.0","4735.0"
"166","1990","9","Punjab","Amritsar","355.0","1319.0","3715.0"
"166","1991","9","Punjab","Amritsar","353.0","1356.0","3841.0"
"166","1992","9","Punjab","Amritsar","352.0","1379.0","3918.0"
"166","1993","9","Punjab","Amritsar","356.0","1492.0","4191.0"
"166","1994","9","Punjab","Amritsar","352.0","1476.0","4193.0"
"166","1995","9","Punjab","Amritsar","341.0","1362.0","3994.0"
"166","1996","9","Punjab","Amritsar","335.0","1390.0","4149.0"
"166","1997","9","Punjab","Amritsar","349.0","1353.0","3877.0"
"166","1998","9","Punjab","Amritsar","354.0","1567.0","4427.0"
"166","1999","9","Punjab","Amritsar","358.0","1738.0","4855.0"
"166","2000","9","Punjab","Amritsar","361.0","1690.0","4681.0"
"166","2001","9","Punjab","Amritsar","363.0","1700.0","4683.0"
"166","2002","9","Punjab","Amritsar","356.0","1513.0","4250.0"
"166","2003","9","Punjab","Amritsar","358.0","1538.0","4296.0"
"166","2004","9","Punjab","Amritsar","372.0","1591.0","4277.0"
"166","2005","9","Punjab","Amritsar","185.0","819.0","4427.0"
"166","2006","9","Punjab","Amritsar","185.0","767.0","4146.0"
"166","2007","9","Punjab","Amritsar","184.0","810.0","4402.0"
"166","2008","9","Punjab","Amritsar","187.0","757.0","4048.0"
"166","2009","9","Punjab","Amritsar","185.0","753.0","4070.0"
"166","2010","9","Punjab","Amritsar","189.0","809.0","4280.0"
"166","2011","9","Punjab","Amritsar","190.0","945.0","4974.0"
"166","2012","9","Punjab","Amritsar","190.0","884.0","4653.0"
"166","2013","9","Punjab","Amritsar","188.0","934.0","4968.0"
"166","2014","9","Punjab","Amritsar","188.0","736.0","3915.0"
"166","2015","9","Punjab","Amritsar","188.0","842.0","4479.0"
"166","2016","9","Punjab","Amritsar","188.0","930.0","4947.0"
"166","2017","9","Punjab","Amritsar","189.0","920.0","4868.0"
"167","1990","9","Punjab","Kapurthala","113.0","418.0","3699.0"
"167","1991","9","Punjab","Kapurthala","111.0","417.0","3757.0"
"167","1992","9","Punjab","Kapurthala","113.0","438.0","3876.0"
"167","1993","9","Punjab","Kapurthala","118.0","463.0","3924.0"
"167","1994","9","Punjab","Kapurthala","113.0","467.0","4133.0"
"167","1995","9","Punjab","Kapurthala","116.0","442.0","3810.0"
"167","1996","9","Punjab","Kapurthala","104.0","439.0","4221.0"
"167","1997","9","Punjab","Kapurthala","102.0","348.0","3412.0"
"167","1998","9","Punjab","Kapurthala","108.0","465.0","4306.0"
"167","1999","9","Punjab","Kapurthala","111.0","523.0","4712.0"
"167","2000","9","Punjab","Kapurthala","111.0","493.0","4441.0"
"167","2001","9","Punjab","Kapurthala","114.0","538.0","4719.0"
"167","2002","9","Punjab","Kapurthala","112.0","445.0","3973.0"
"167","2003","9","Punjab","Kapurthala","112.0","496.0","4429.0"
"167","2004","9","Punjab","Kapurthala","115.0","460.0","4000.0"
"167","2005","9","Punjab","Kapurthala","111.0","483.0","4351.0"
"167","2006","9","Punjab","Kapurthala","109.0","444.0","4073.0"
"167","2007","9","Punjab","Kapurthala","111.0","506.0","4559.0"
"167","2008","9","Punjab","Kapurthala","111.0","472.0","4252.0"
"167","2009","9","Punjab","Kapurthala","111.0","457.0","4117.0"
"167","2010","9","Punjab","Kapurthala","108.0","480.0","4444.0"
"167","2011","9","Punjab","Kapurthala","110.0","542.0","4927.0"
"167","2012","9","Punjab","Kapurthala","110.0","510.0","4636.0"
"167","2013","9","Punjab","Kapurthala","111.0","548.0","4937.0"
"167","2014","9","Punjab","Kapurthala","110.0","429.0","3900.0"
"167","2015","9","Punjab","Kapurthala","110.0","469.0","4264.0"
"167","2016","9","Punjab","Kapurthala","106.0","522.0","4925.0"
"167","2017","9","Punjab","Kapurthala","108.0","523.0","4843.0"
"168","1990","9","Punjab","Jalandhar","219.0","820.0","3744.0"
"168","1991","9","Punjab","Jalandhar","211.0","810.0","3839.0"
"168","1992","9","Punjab","Jalandhar","209.0","805.0","3852.0"
"168","1993","9","Punjab","Jalandhar","225.0","923.0","4102.0"
"168","1994","9","Punjab","Jalandhar","226.0","962.0","4257.0"
"168","1995","9","Punjab","Jalandhar","200.0","794.0","3970.0"
"168","1996","9","Punjab","Jalandhar","150.0","635.0","4233.0"
"168","1997","9","Punjab","Jalandhar","157.0","563.0","3586.0"
"168","1998","9","Punjab","Jalandhar","161.0","744.0","4621.0"
